Date,S10TC,S1B,S1C,S2,S3,S4A,S4B,S5,S8,S9,S10,S15
2024-01-03,13979.0,26825.0,33786.0,10793.0,8217.0,31821.0,17786.0,24475.0,11157.0,17439.0,10457.0,15450.0
2024-01-04,13600.0,25746.0,32646.0,10756.0,8133.0,29868.0,16857.0,24071.0,11150.0,16696.0,10588.0,15442.0
2024-01-05,13337.0,25396.0,32161.0,10763.0,8117.0,29336.0,15986.0,23775.0,11036.0,15936.0,10563.0,15275.0
2024-01-08,13138.0,25075.0,31907.0,10843.0,8025.0,28911.0,15482.0,23157.0,10907.0,15504.0,10593.0,15075.0
2024-01-09,12780.0,24163.0,30918.0,10881.0,7908.0,27868.0,14518.0,22632.0,10771.0,14968.0,10544.0,15033.0
2024-01-10,12485.0,23713.0,30411.0,10881.0,7808.0,27250.0,13879.0,22058.0,10436.0,14146.0,10300.0,15167.0
2024-01-11,12188.0,23567.0,29800.0,10944.0,7767.0,26436.0,13257.0,21626.0,10164.0,13821.0,10063.0,15233.0
2024-01-12,11967.0,23413.0,28568.0,10919.0,7717.0,25429.0,13004.0,21329.0,9993.0,13379.0,9919.0,15075.0
2024-01-15,11855.0,23383.0,28339.0,10850.0,7700.0,24946.0,12843.0,21100.0,9943.0,13175.0,9869.0,15067.0
2024-01-16,11665.0,23392.0,27521.0,10763.0,7725.0,24093.0,12546.0,20907.0,9793.0,13000.0,9794.0,14992.0
2024-01-17,11428.0,23408.0,25429.0,10900.0,7725.0,22029.0,12379.0,20675.0,9736.0,12882.0,9825.0,14992.0
2024-01-18,11315.0,24042.0,24286.0,11019.0,7683.0,20979.0,12464.0,20586.0,9814.0,12814.0,9869.0,14975.0
2024-01-19,11328.0,24121.0,24157.0,11081.0,7667.0,20764.0,12543.0,20854.0,9821.0,12939.0,9900.0,14996.0
2024-01-22,11301.0,24367.0,23779.0,11100.0,7583.0,20014.0,12586.0,20975.0,9804.0,13232.0,9913.0,15008.0
2024-01-23,11358.0,24438.0,23971.0,11169.0,7708.0,19879.0,12629.0,21179.0,9804.0,13371.0,9913.0,15017.0
2024-01-24,11546.0,26033.0,24136.0,11256.0,7792.0,19914.0,12750.0,21664.0,9911.0,13489.0,10066.0,15029.0
2024-01-25,11677.0,26617.0,24443.0,11375.0,7792.0,20014.0,12825.0,22096.0,10021.0,13746.0,10163.0,15117.0
2024-01-26,11711.0,26788.0,25121.0,11413.0,7792.0,19500.0,12964.0,22429.0,10033.0,13861.0,10236.0,15133.0
2024-01-29,11711.0,27079.0,25161.0,11413.0,7708.0,19407.0,13079.0,22668.0,9996.0,13871.0,10231.0,15146.0
2024-01-30,11666.0,27750.0,25318.0,11375.0,7583.0,19179.0,13104.0,22761.0,9814.0,13996.0,10025.0,15667.0
2024-01-31,11600.0,27938.0,25786.0,11194.0,7458.0,19093.0,13407.0,23054.0,9493.0,14207.0,9706.0,15942.0
2024-02-01,11526.0,28042.0,26268.0,10950.0,7367.0,19407.0,13532.0,23107.0,9221.0,14239.0,9338.0,16108.0
2024-02-02,11446.0,28479.0,26768.0,10756.0,7233.0,19821.0,13750.0,23125.0,8800.0,14193.0,8956.0,16183.0
2024-02-05,11411.0,28608.0,26857.0,10600.0,7233.0,20179.0,13814.0,23161.0,8607.0,14193.0,8756.0,16350.0
2024-02-06,11450.0,28833.0,27036.0,10525.0,7233.0,20764.0,13864.0,23200.0,8504.0,14221.0,8675.0,16558.0
2024-02-07,11521.0,28833.0,27800.0,10525.0,7200.0,21293.0,13743.0,23171.0,8507.0,14136.0,8731.0,16742.0
2024-02-08,11550.0,28675.0,29321.0,10531.0,7200.0,21457.0,13586.0,23271.0,8511.0,14136.0,8759.0,16908.0
2024-02-09,11584.0,28675.0,30429.0,10531.0,7200.0,21714.0,13514.0,23307.0,8500.0,14071.0,8756.0,17208.0
2024-02-12,11533.0,28717.0,30821.0,10458.0,7200.0,21818.0,13250.0,23204.0,8417.0,13986.0,8696.0,17229.0
2024-02-13,11515.0,28521.0,31268.0,10444.0,7200.0,21768.0,13143.0,22971.0,8371.0,13829.0,8663.0,17267.0
2024-02-14,11572.0,28513.0,30871.0,10538.0,7200.0,21682.0,13196.0,23011.0,8650.0,13804.0,8875.0,17408.0
2024-02-15,11640.0,28513.0,30196.0,10688.0,7292.0,21086.0,13096.0,22971.0,8886.0,13661.0,9213.0,17542.0
2024-02-16,11783.0,28513.0,29993.0,10888.0,7417.0,20996.0,13036.0,22914.0,9343.0,13621.0,9694.0,17650.0
2024-02-19,11985.0,28417.0,29671.0,11244.0,7658.0,20639.0,12996.0,23104.0,9807.0,13636.0,10231.0,17842.0
2024-02-20,12416.0,28288.0,29150.0,11894.0,7925.0,20186.0,12746.0,23264.0,11057.0,13646.0,11350.0,18346.0
2024-02-21,12692.0,28017.0,28889.0,12569.0,8050.0,19443.0,12879.0,23418.0,11800.0,13729.0,12109.0,18646.0
2024-02-22,12918.0,27771.0,28479.0,13156.0,8417.0,18821.0,12771.0,23707.0,12186.0,13864.0,12500.0,19100.0
2024-02-23,13077.0,27771.0,28246.0,13386.0,8683.0,18525.0,12771.0,23811.0,12543.0,14354.0,12864.0,19233.0
2024-02-26,13175.0,27725.0,27989.0,13588.0,8742.0,18414.0,12746.0,23814.0,12871.0,14407.0,13169.0,19238.0
2024-02-27,13416.0,27679.0,27650.0,13994.0,8817.0,18104.0,12725.0,23793.0,13486.0,14393.0,13663.0,19050.0
2024-02-28,13626.0,27658.0,26507.0,14444.0,9242.0,17339.0,12743.0,23693.0,14064.0,14357.0,14288.0,18904.0
2024-02-29,13832.0,27792.0,25739.0,14869.0,9792.0,16904.0,12786.0,23521.0,14586.0,14207.0,14794.0,18663.0
2024-03-01,13940.0,27900.0,25000.0,15100.0,10000.0,16271.0,12618.0,23425.0,15336.0,14161.0,15538.0,18538.0
2024-03-04,14098.0,28004.0,24654.0,15300.0,10250.0,15889.0,12636.0,23293.0,16036.0,13986.0,16222.0,18350.0
2024-03-05,14270.0,28142.0,24043.0,15563.0,10708.0,15171.0,12604.0,23064.0,16921.0,13561.0,16944.0,18083.0
2024-03-06,14431.0,28046.0,23768.0,15806.0,10917.0,15004.0,12557.0,22889.0,17429.0,13429.0,17475.0,17867.0
2024-03-07,14484.0,28050.0,23757.0,16063.0,11083.0,14986.0,12586.0,22907.0,17550.0,13404.0,17544.0,17763.0
2024-03-08,14493.0,28217.0,23521.0,16119.0,11167.0,14821.0,12614.0,22850.0,17593.0,13329.0,17591.0,17608.0
2024-03-11,14472.0,28467.0,23361.0,16131.0,11167.0,14961.0,13200.0,22793.0,17471.0,13289.0,17469.0,17396.0
2024-03-12,14363.0,28563.0,23500.0,15944.0,11183.0,15029.0,13246.0,22800.0,17004.0,13271.0,17075.0,17000.0
2024-03-13,14306.0,28608.0,23704.0,15813.0,11167.0,15346.0,13471.0,23193.0,16464.0,13529.0,16400.0,17117.0
2024-03-14,14458.0,29254.0,24800.0,15556.0,11525.0,16389.0,13596.0,23968.0,16282.0,14075.0,16009.0,17421.0
2024-03-15,14585.0,29388.0,25743.0,15600.0,11633.0,16939.0,13729.0,24611.0,16171.0,14457.0,15913.0,17396.0
2024-03-18,14717.0,29404.0,26829.0,15631.0,11750.0,17321.0,13911.0,25014.0,16200.0,14754.0,15906.0,17633.0
2024-03-19,14861.0,29738.0,27096.0,15769.0,11767.0,17575.0,14064.0,25643.0,16236.0,15500.0,15963.0,17946.0
2024-03-20,15067.0,29858.0,27479.0,16057.0,11892.0,17821.0,14304.0,26532.0,16214.0,16039.0,15957.0,18350.0
2024-03-21,15167.0,29879.0,27871.0,16425.0,11925.0,17757.0,14368.0,26975.0,16186.0,16436.0,15938.0,18629.0
2024-03-22,15212.0,29883.0,27800.0,16588.0,11875.0,17743.0,14379.0,27050.0,16132.0,16521.0,15903.0,18792.0
2024-03-25,15248.0,29883.0,27871.0,16600.0,11958.0,17739.0,14811.0,27100.0,16075.0,16575.0,15850.0,18825.0
2024-03-26,15130.0,29796.0,27107.0,16650.0,12125.0,17093.0,14957.0,27014.0,15829.0,16414.0,15669.0,18617.0
2024-03-27,14878.0,29675.0,25775.0,16525.0,12125.0,16532.0,15024.0,26304.0,15643.0,15839.0,15375.0,18571.0
2024-03-28,14638.0,29438.0,24832.0,16225.0,12400.0,16036.0,15025.0,25707.0,15207.0,15432.0,14938.0,18517.0
2024-04-01,,,,15929.0,,,,,14892.0,,14632.0,
2024-04-02,14335.0,29354.0,24275.0,15681.0,12333.0,15846.0,14621.0,25304.0,14793.0,15179.0,14525.0,18342.0
2024-04-03,14125.0,29075.0,23064.0,15538.0,12292.0,15500.0,14532.0,24393.0,14586.0,14500.0,14431.0,17917.0
2024-04-04,14004.0,28858.0,22150.0,15436.0,12183.0,15079.0,14754.0,23996.0,14492.0,14321.0,14396.0,17388.0
2024-04-05,13866.0,28783.0,21618.0,15329.0,11900.0,14807.0,14839.0,23714.0,14408.0,14200.0,14350.0,17095.0
2024-04-08,13835.0,28683.0,21404.0,15263.0,11958.0,14325.0,14850.0,23396.0,14457.0,14039.0,14375.0,16938.0
2024-04-09,13844.0,28708.0,21486.0,15256.0,12167.0,13779.0,14871.0,23289.0,14536.0,14061.0,14394.0,16792.0
2024-04-10,13863.0,28821.0,21850.0,15325.0,12167.0,13575.0,15118.0,23343.0,14557.0,14279.0,14406.0,16692.0
2024-04-11,13874.0,28575.0,22439.0,15325.0,12117.0,13525.0,15171.0,23279.0,14621.0,14257.0,14435.0,16727.0
2024-04-12,13990.0,28538.0,23743.0,15338.0,12167.0,14364.0,15229.0,23289.0,14625.0,14300.0,14400.0,16744.0
2024-04-15,14077.0,28533.0,24221.0,15375.0,12167.0,14771.0,15257.0,23371.0,14657.0,14407.0,14472.0,17063.0
2024-04-16,14423.0,28542.0,24732.0,15569.0,12850.0,15086.0,15304.0,23739.0,15286.0,14621.0,14900.0,17158.0
2024-04-17,14702.0,28558.0,25407.0,15769.0,12950.0,15654.0,15243.0,24021.0,15693.0,14882.0,15313.0,17308.0
2024-04-18,15013.0,28579.0,25746.0,16094.0,13242.0,16093.0,15314.0,24050.0,16284.0,15086.0,15913.0,17321.0
2024-04-19,15338.0,28592.0,26529.0,16344.0,13450.0,17057.0,15529.0,24279.0,17129.0,15364.0,16600.0,17383.0
2024-04-22,15515.0,28608.0,26689.0,16594.0,13533.0,17782.0,15525.0,24429.0,17493.0,15518.0,17088.0,17433.0
2024-04-23,15735.0,28800.0,26518.0,16756.0,13825.0,18286.0,15493.0,24561.0,17721.0,15579.0,17194.0,17567.0
2024-04-24,16015.0,28892.0,26657.0,17081.0,13992.0,18596.0,15507.0,24643.0,18121.0,15743.0,17506.0,17654.0
2024-04-25,16367.0,28900.0,26532.0,17313.0,14242.0,18704.0,15400.0,24643.0,19179.0,15746.0,18219.0,17700.0
2024-04-26,16441.0,28813.0,26443.0,17575.0,14117.0,18814.0,15318.0,24618.0,19604.0,15743.0,18691.0,17758.0
2024-04-29,16414.0,28708.0,26264.0,17514.0,14117.0,18611.0,15257.0,24650.0,19711.0,15779.0,18718.0,17763.0
2024-04-30,16338.0,28142.0,25550.0,17513.0,14117.0,19086.0,14971.0,24636.0,19700.0,15775.0,18706.0,17804.0
2024-05-01,16257.0,27913.0,25221.0,17506.0,13990.0,18800.0,14811.0,24525.0,19707.0,15664.0,18706.0,17838.0
2024-05-02,16130.0,27658.0,24779.0,17271.0,13950.0,18768.0,14593.0,24600.0,19200.0,15682.0,18407.0,17896.0
2024-05-03,16034.0,27621.0,24686.0,17083.0,13640.0,18743.0,14532.0,24614.0,19008.0,15700.0,18217.0,17890.0
2024-05-06,,,,17200.0,,,,,19207.0,,18314.0,
2024-05-07,16074.0,27279.0,24271.0,17206.0,13958.0,18229.0,14264.0,24629.0,19243.0,15725.0,18313.0,17629.0
